customer_id,age,tenure_months,last_purchase_date,total_spent,num_purchases,churn,recency_days,cluster,segment_label
CUST00760,63,4,2023-05-11,100,1,0,234,1,Dormant / At-Risk
CUST00761,28,6,2023-02-19,297300,6,0,315,0,High-Value Loyal
CUST00762,61,7,2023-10-25,102000,2,0,67,2,Emerging / Mid-Value
CUST00763,40,56,2023-06-12,47400,3,0,202,1,Dormant / At-Risk
CUST00764,55,38,2023-06-21,506650,5,0,193,0,High-Value Loyal
CUST00766,20,43,2023-10-27,533000,4,1,65,0,High-Value Loyal
CUST00767,61,55,2023-01-05,135200,3,0,360,1,Dormant / At-Risk
CUST00768,41,47,2023-01-20,271350,5,0,345,1,Dormant / At-Risk
CUST00769,43,41,2023-08-25,45000,1,1,128,2,Emerging / Mid-Value
CUST00770,39,53,2023-06-26,60400,2,0,188,1,Dormant / At-Risk
CUST00771,31,25,2023-04-23,508000,4,1,252,0,High-Value Loyal
CUST00772,50,51,2023-04-27,72750,4,1,248,1,Dormant / At-Risk
CUST00773,35,5,2023-01-22,205400,4,0,343,1,Dormant / At-Risk
CUST00774,53,11,2023-09-25,280100,3,0,97,2,Emerging / Mid-Value
CUST00775,55,13,2023-08-07,159250,3,0,146,2,Emerging / Mid-Value
CUST00776,38,21,2023-02-15,336700,7,0,319,0,High-Value Loyal
CUST00777,42,35,2023-08-09,45000,1,1,144,2,Emerging / Mid-Value
CUST00778,57,55,2023-01-28,530000,6,0,337,0,High-Value Loyal
CUST00779,32,24,2023-04-08,132000,3,0,267,1,Dormant / At-Risk
CUST00780,36,32,2023-11-20,220300,5,0,41,2,Emerging / Mid-Value
CUST00781,51,58,2023-04-19,135050,5,0,256,1,Dormant / At-Risk
CUST00782,59,37,2023-06-27,114000,5,0,187,1,Dormant / At-Risk
CUST00783,24,19,2023-05-11,171400,3,0,234,1,Dormant / At-Risk
CUST00784,52,46,2023-11-03,76250,4,1,58,2,Emerging / Mid-Value
CUST00785,23,41,2023-06-04,15250,4,0,210,1,Dormant / At-Risk
CUST00786,61,40,2023-06-20,9300,3,0,194,1,Dormant / At-Risk
CUST00787,46,53,2023-04-04,240000,3,0,271,1,Dormant / At-Risk
CUST00788,24,23,2023-01-22,307200,5,1,343,1,Dormant / At-Risk
CUST00789,40,6,2023-02-18,126000,2,0,316,1,Dormant / At-Risk
CUST00790,29,19,2023-06-13,240300,7,0,201,0,High-Value Loyal
CUST00791,25,24,2023-02-09,169350,7,1,325,0,High-Value Loyal
CUST00792,31,52,2023-04-05,281200,8,1,270,0,High-Value Loyal
CUST00793,40,1,2023-07-06,552000,6,1,178,0,High-Value Loyal
CUST00794,63,16,2023-02-06,197200,5,0,328,1,Dormant / At-Risk
CUST00795,35,26,2023-02-18,84100,4,1,316,1,Dormant / At-Risk
CUST00796,32,37,2023-11-16,108000,5,1,45,2,Emerging / Mid-Value
CUST00797,32,2,2023-03-27,325000,2,0,279,1,Dormant / At-Risk
CUST00798,60,52,2023-02-23,111100,5,0,311,1,Dormant / At-Risk
CUST00799,22,12,2023-06-10,520200,4,0,204,0,High-Value Loyal
CUST00800,33,28,2023-01-21,415000,3,0,344,1,Dormant / At-Risk
CUST00801,43,9,2023-11-29,384000,4,0,32,2,Emerging / Mid-Value
CUST00802,22,21,2023-02-26,240400,3,1,308,1,Dormant / At-Risk
CUST00803,47,57,2023-06-24,88100,5,0,190,1,Dormant / At-Risk
CUST00805,32,11,2023-12-15,90000,1,0,16,2,Emerging / Mid-Value
CUST00806,37,20,2023-06-08,147250,4,0,206,1,Dormant / At-Risk
CUST00809,22,34,2023-08-26,461000,5,1,127,0,High-Value Loyal
CUST00810,61,2,2023-04-09,98000,2,0,266,1,Dormant / At-Risk
CUST00811,58,13,2023-09-23,107300,3,0,99,2,Emerging / Mid-Value
CUST00812,18,25,2023-05-30,99100,3,1,215,1,Dormant / At-Risk
CUST00813,19,45,2023-04-02,348050,6,0,273,0,High-Value Loyal
CUST00814,33,53,2023-08-18,50200,2,0,135,2,Emerging / Mid-Value
CUST00815,41,29,2023-12-20,707200,6,0,11,0,High-Value Loyal
CUST00816,41,28,2023-08-06,30000,1,0,147,2,Emerging / Mid-Value
CUST00817,62,51,2023-04-23,234500,3,0,252,1,Dormant / At-Risk
CUST00819,45,14,2023-07-16,60500,3,0,168,2,Emerging / Mid-Value
CUST00821,38,31,2023-03-14,309100,4,1,292,1,Dormant / At-Risk
CUST00822,25,56,2023-09-26,312000,3,0,96,2,Emerging / Mid-Value
CUST00823,53,27,2023-12-17,212000,4,0,14,2,Emerging / Mid-Value
CUST00824,24,52,2023-10-31,39250,3,0,61,2,Emerging / Mid-Value
CUST00825,58,53,2023-08-03,147000,3,0,150,2,Emerging / Mid-Value
CUST00826,61,51,2023-02-01,25200,2,0,333,1,Dormant / At-Risk
CUST00827,29,5,2023-05-25,464200,6,1,220,0,High-Value Loyal
CUST00828,58,22,2023-03-25,60000,2,0,281,1,Dormant / At-Risk
CUST00829,38,1,2023-03-30,376000,4,1,276,0,High-Value Loyal
CUST00830,58,6,2023-07-27,169100,7,0,157,0,High-Value Loyal
CUST00831,42,4,2023-08-30,120000,2,1,123,2,Emerging / Mid-Value
CUST00832,38,30,2023-05-14,100400,3,0,231,1,Dormant / At-Risk
CUST00833,55,1,2023-04-09,425000,7,0,266,0,High-Value Loyal
CUST00834,18,38,2023-04-16,108000,4,0,259,1,Dormant / At-Risk
CUST00835,21,42,2023-01-15,204850,8,0,350,0,High-Value Loyal
CUST00836,43,21,2023-12-25,168000,4,0,6,2,Emerging / Mid-Value
CUST00838,31,8,2023-09-14,370000,7,1,108,0,High-Value Loyal
CUST00839,22,58,2023-01-01,8000,1,0,364,1,Dormant / At-Risk
CUST00840,46,25,2023-02-11,105000,2,0,323,1,Dormant / At-Risk
CUST00841,26,25,2023-05-25,535000,3,0,220,0,High-Value Loyal
CUST00842,20,25,2023-04-06,211000,4,0,269,1,Dormant / At-Risk
CUST00843,51,41,2023-09-17,226000,3,0,105,2,Emerging / Mid-Value
CUST00844,44,44,2023-06-25,350200,5,0,189,0,High-Value Loyal
CUST00845,21,45,2023-08-05,129500,6,1,148,0,High-Value Loyal
CUST00846,23,51,2023-04-07,237000,5,0,268,1,Dormant / At-Risk
CUST00847,54,7,2023-12-19,425100,4,0,12,0,High-Value Loyal
CUST00848,24,6,2023-08-05,192000,2,0,148,2,Emerging / Mid-Value
CUST00849,18,35,2023-10-12,12450,4,0,80,2,Emerging / Mid-Value
CUST00850,62,41,2023-06-09,219500,4,0,205,1,Dormant / At-Risk
CUST00851,40,50,2023-03-24,296000,5,0,282,0,High-Value Loyal
CUST00852,19,57,2023-04-23,100000,1,0,252,1,Dormant / At-Risk
CUST00853,31,33,2023-10-15,24100,2,0,77,2,Emerging / Mid-Value
CUST00854,30,57,2023-03-28,382100,5,0,278,0,High-Value Loyal
CUST00855,63,24,2023-05-16,668250,7,0,229,0,High-Value Loyal
CUST00856,18,2,2023-09-07,24000,1,0,115,2,Emerging / Mid-Value
CUST00857,58,15,2023-08-10,557000,5,0,143,0,High-Value Loyal
CUST00858,27,48,2023-03-03,63000,4,0,303,1,Dormant / At-Risk
CUST00859,42,9,2023-12-07,435100,6,1,24,0,High-Value Loyal
CUST00860,40,48,2023-09-23,60000,2,0,99,2,Emerging / Mid-Value
CUST00861,31,16,2023-11-17,308000,5,0,44,0,High-Value Loyal
CUST00862,55,12,2023-05-15,319000,7,0,230,0,High-Value Loyal
CUST00863,49,49,2023-02-01,349400,5,1,333,0,High-Value Loyal
CUST00864,57,46,2023-04-06,330200,4,1,269,1,Dormant / At-Risk
CUST00865,50,35,2023-06-03,44000,2,0,211,1,Dormant / At-Risk
CUST00866,35,28,2023-04-16,63000,2,0,259,1,Dormant / At-Risk
CUST00867,27,56,2023-05-15,3000,1,0,230,1,Dormant / At-Risk
CUST00868,62,56,2023-02-18,187000,5,1,316,1,Dormant / At-Risk
CUST00869,27,44,2023-11-18,220000,7,0,43,0,High-Value Loyal
CUST00870,57,39,2023-07-29,171000,3,0,155,2,Emerging / Mid-Value
CUST00871,26,44,2023-01-30,154000,4,0,335,1,Dormant / At-Risk
CUST00872,22,20,2023-06-10,500250,6,0,204,0,High-Value Loyal
CUST00874,27,30,2023-05-10,196050,3,0,235,1,Dormant / At-Risk
CUST00875,50,15,2023-11-04,132000,3,0,57,2,Emerging / Mid-Value
CUST00876,57,20,2023-04-11,16400,3,1,264,1,Dormant / At-Risk
CUST00877,48,57,2023-06-28,182000,5,0,186,0,High-Value Loyal
CUST00878,60,55,2023-12-02,280300,5,0,29,2,Emerging / Mid-Value
CUST00879,59,49,2023-07-26,37100,3,1,158,2,Emerging / Mid-Value
CUST00880,47,42,2023-11-16,100000,1,0,45,2,Emerging / Mid-Value
CUST00881,43,7,2023-07-15,16000,1,0,169,2,Emerging / Mid-Value
CUST00882,20,11,2023-04-02,12000,1,1,273,1,Dormant / At-Risk
CUST00883,44,33,2023-06-18,200,2,0,196,1,Dormant / At-Risk
CUST00884,56,51,2023-03-23,306000,4,0,283,1,Dormant / At-Risk
CUST00885,41,57,2023-12-14,221050,5,1,17,2,Emerging / Mid-Value
CUST00886,59,26,2023-05-03,93000,2,0,242,1,Dormant / At-Risk
CUST00887,30,22,2023-07-23,8000,1,0,161,2,Emerging / Mid-Value
CUST00888,46,39,2023-03-02,99000,3,0,304,1,Dormant / At-Risk
CUST00889,46,31,2023-05-06,460000,4,1,239,0,High-Value Loyal
CUST00890,49,17,2023-09-06,36000,2,0,116,2,Emerging / Mid-Value
CUST00891,41,38,2023-11-02,25000,1,0,59,2,Emerging / Mid-Value
CUST00892,31,6,2023-05-05,24200,2,0,240,1,Dormant / At-Risk
CUST00893,42,20,2023-02-10,104200,4,1,324,1,Dormant / At-Risk
CUST00894,51,16,2023-01-11,654000,8,0,354,0,High-Value Loyal
CUST00895,26,12,2023-08-17,345500,4,0,136,0,High-Value Loyal
CUST00896,46,38,2023-08-02,177500,7,0,151,0,High-Value Loyal
CUST00897,23,4,2023-01-08,259200,4,0,357,1,Dormant / At-Risk
CUST00898,40,57,2023-03-29,156000,4,0,277,1,Dormant / At-Risk
CUST00899,24,41,2023-06-17,250,1,0,197,1,Dormant / At-Risk
CUST00900,18,53,2023-09-25,48200,4,1,97,2,Emerging / Mid-Value
CUST00901,19,49,2023-05-06,76050,3,0,239,1,Dormant / At-Risk
CUST00902,56,27,2023-09-30,500,1,0,92,2,Emerging / Mid-Value
CUST00903,53,53,2023-06-27,216000,3,1,187,1,Dormant / At-Risk
CUST00904,34,38,2023-01-30,43400,6,0,335,1,Dormant / At-Risk
CUST00905,59,49,2023-01-13,104500,4,0,352,1,Dormant / At-Risk
CUST00906,35,47,2023-11-04,260100,3,0,57,2,Emerging / Mid-Value
CUST00907,50,18,2023-01-08,209300,4,1,357,1,Dormant / At-Risk
CUST00908,32,34,2023-05-16,252000,3,0,229,1,Dormant / At-Risk
CUST00909,51,18,2023-11-11,445000,5,1,50,0,High-Value Loyal
CUST00910,62,47,2023-08-22,400400,7,0,131,0,High-Value Loyal
CUST00911,59,42,2023-12-01,90650,3,0,30,2,Emerging / Mid-Value
CUST00912,50,45,2023-08-30,240100,3,0,123,2,Emerging / Mid-Value
CUST00913,43,7,2023-09-08,678000,4,1,114,0,High-Value Loyal
CUST00914,29,58,2023-08-07,176000,4,0,146,2,Emerging / Mid-Value
CUST00915,56,58,2023-04-02,47600,5,0,273,1,Dormant / At-Risk
CUST00916,51,53,2023-09-30,330350,6,1,92,0,High-Value Loyal
CUST00917,50,45,2023-09-02,121200,4,0,120,2,Emerging / Mid-Value
CUST00918,26,52,2023-03-24,24550,3,1,282,1,Dormant / At-Risk
CUST00919,43,26,2023-11-23,470400,4,1,38,0,High-Value Loyal
CUST00920,57,12,2023-01-15,295050,3,0,350,1,Dormant / At-Risk
CUST00921,47,50,2023-07-25,400,1,0,159,2,Emerging / Mid-Value
CUST00922,42,14,2023-04-01,60250,2,0,274,1,Dormant / At-Risk
CUST00923,35,35,2023-03-29,269200,5,0,277,0,High-Value Loyal
CUST00924,50,40,2023-05-22,65200,3,0,223,1,Dormant / At-Risk
CUST00925,57,25,2023-10-11,145050,4,0,81,2,Emerging / Mid-Value
CUST00926,61,13,2023-01-28,283000,3,1,337,1,Dormant / At-Risk
CUST00928,59,45,2023-05-17,370000,4,1,228,0,High-Value Loyal
CUST00929,25,49,2023-11-02,90000,1,0,59,2,Emerging / Mid-Value
CUST00930,60,22,2023-08-23,109000,4,0,130,2,Emerging / Mid-Value
CUST00931,26,1,2023-07-10,144550,6,0,174,0,High-Value Loyal
CUST00932,37,46,2023-03-13,27250,3,0,293,1,Dormant / At-Risk
CUST00933,18,11,2023-03-30,536000,6,1,276,0,High-Value Loyal
CUST00934,18,42,2023-09-17,502050,7,1,105,0,High-Value Loyal
CUST00935,29,51,2023-09-25,9500,2,0,97,2,Emerging / Mid-Value
CUST00936,50,1,2023-05-01,635100,8,0,244,0,High-Value Loyal
CUST00937,54,34,2023-06-23,138700,4,0,191,1,Dormant / At-Risk
CUST00938,49,36,2023-09-23,65600,4,0,99,2,Emerging / Mid-Value
CUST00939,48,22,2023-10-19,167500,3,0,73,2,Emerging / Mid-Value
CUST00940,58,39,2023-01-04,405200,4,0,361,1,Dormant / At-Risk
CUST00941,21,39,2023-08-16,445150,4,0,137,0,High-Value Loyal
CUST00942,23,20,2023-03-03,678000,4,1,303,0,High-Value Loyal
CUST00943,22,1,2023-03-13,316100,3,0,293,1,Dormant / At-Risk
CUST00944,45,1,2023-09-20,100,1,0,102,2,Emerging / Mid-Value
CUST00945,46,59,2023-06-19,205800,6,1,195,0,High-Value Loyal
CUST00947,34,41,2023-03-26,124000,6,1,280,1,Dormant / At-Risk
CUST00948,56,28,2023-04-30,288000,4,0,245,1,Dormant / At-Risk
CUST00949,61,27,2023-07-15,208000,3,0,169,2,Emerging / Mid-Value
CUST00950,25,13,2023-01-08,30200,3,0,357,1,Dormant / At-Risk
CUST00951,22,33,2023-04-17,159000,3,0,258,1,Dormant / At-Risk
CUST00952,22,3,2023-10-09,196300,7,0,83,0,High-Value Loyal
CUST00953,52,11,2023-11-30,346000,4,0,31,2,Emerging / Mid-Value
CUST00954,42,51,2023-01-20,210500,2,0,345,1,Dormant / At-Risk
CUST00955,30,13,2023-11-18,114000,3,1,43,2,Emerging / Mid-Value
CUST00956,47,23,2023-12-23,190250,5,0,8,2,Emerging / Mid-Value
CUST00957,45,1,2023-09-29,15000,1,0,93,2,Emerging / Mid-Value
CUST00958,49,3,2023-11-26,331300,4,0,35,2,Emerging / Mid-Value
CUST00959,18,58,2023-08-27,82000,2,0,126,2,Emerging / Mid-Value
CUST00960,31,26,2023-12-02,442400,4,0,29,0,High-Value Loyal
CUST00961,20,49,2023-06-25,250,1,0,189,1,Dormant / At-Risk
CUST00962,63,10,2023-11-28,81000,5,0,33,2,Emerging / Mid-Value
CUST00963,48,10,2023-07-06,616100,5,1,178,0,High-Value Loyal
CUST00964,43,39,2023-09-20,72500,3,0,102,2,Emerging / Mid-Value
CUST00965,29,12,2023-01-11,245000,3,0,354,1,Dormant / At-Risk
CUST00966,38,29,2023-02-22,66000,2,0,312,1,Dormant / At-Risk
CUST00967,60,48,2023-01-04,197000,5,1,361,1,Dormant / At-Risk
CUST00968,25,24,2023-11-12,511550,7,0,49,0,High-Value Loyal
CUST00969,61,43,2023-03-14,210500,2,1,292,1,Dormant / At-Risk
CUST00970,44,17,2023-01-28,80000,4,0,337,1,Dormant / At-Risk
CUST00971,37,32,2023-04-12,305000,2,1,263,1,Dormant / At-Risk
CUST00972,63,33,2023-11-30,294550,7,0,31,0,High-Value Loyal
CUST00973,61,16,2023-06-26,72000,3,0,188,1,Dormant / At-Risk
CUST00974,41,7,2023-11-04,130500,5,0,57,2,Emerging / Mid-Value
CUST00975,30,12,2023-05-09,12000,1,0,236,1,Dormant / At-Risk
CUST00976,50,21,2023-11-26,300,2,1,35,2,Emerging / Mid-Value
CUST00977,34,50,2023-04-02,353300,7,0,273,0,High-Value Loyal
CUST00978,41,11,2023-02-14,128250,4,1,320,1,Dormant / At-Risk
CUST00979,21,43,2023-12-07,200100,5,0,24,2,Emerging / Mid-Value
CUST00980,55,30,2023-04-08,87200,3,0,267,1,Dormant / At-Risk
CUST00981,23,47,2023-12-20,18550,4,0,11,2,Emerging / Mid-Value
CUST00982,31,13,2023-05-19,24000,1,0,226,1,Dormant / At-Risk
CUST00983,38,26,2023-10-30,306250,4,0,62,2,Emerging / Mid-Value
CUST00984,57,15,2023-03-25,316000,5,0,281,0,High-Value Loyal
CUST00985,47,59,2023-10-25,52000,2,1,67,2,Emerging / Mid-Value
CUST00987,61,14,2023-08-31,140600,4,0,122,2,Emerging / Mid-Value
CUST00988,22,32,2023-05-24,200150,4,0,221,1,Dormant / At-Risk
CUST00989,51,3,2023-12-17,294000,6,0,14,0,High-Value Loyal
CUST00990,38,4,2023-01-31,51000,3,0,334,1,Dormant / At-Risk
CUST00991,55,21,2023-04-21,51000,2,0,254,1,Dormant / At-Risk
CUST00992,34,17,2023-09-27,484350,7,0,95,0,High-Value Loyal
CUST00993,59,40,2023-05-22,219250,7,1,223,0,High-Value Loyal
CUST00994,61,4,2023-11-07,304300,3,0,54,2,Emerging / Mid-Value
CUST00995,18,27,2023-03-15,537000,5,0,291,0,High-Value Loyal
CUST00996,45,25,2023-02-01,189000,3,0,333,1,Dormant / At-Risk
CUST00997,38,54,2023-09-17,195000,3,0,105,2,Emerging / Mid-Value
CUST00998,50,25,2023-05-08,60500,2,0,237,1,Dormant / At-Risk
CUST01000,24,40,2023-10-09,474100,5,1,83,0,High-Value Loyal
CUST01001,62,13,2023-09-05,494100,8,0,117,0,High-Value Loyal
CUST01002,53,10,2023-06-13,344000,3,1,201,1,Dormant / At-Risk
CUST01003,51,51,2023-03-08,90000,1,0,298,1,Dormant / At-Risk
CUST01004,31,40,2023-12-09,247000,4,0,22,2,Emerging / Mid-Value
CUST01005,56,38,2023-05-17,350000,1,0,228,1,Dormant / At-Risk
CUST01006,64,3,2023-07-03,219000,4,0,181,2,Emerging / Mid-Value
CUST01007,63,17,2023-07-01,73400,3,1,183,1,Dormant / At-Risk
CUST01008,18,56,2023-04-10,24000,1,1,265,1,Dormant / At-Risk
CUST01009,20,11,2023-01-18,24000,1,0,347,1,Dormant / At-Risk
CUST01010,52,52,2023-03-15,156050,6,0,291,1,Dormant / At-Risk
CUST01011,62,47,2023-07-01,637200,5,0,183,0,High-Value Loyal
CUST01012,25,39,2023-01-24,132100,5,0,341,1,Dormant / At-Risk
CUST01013,28,24,2023-05-19,175000,3,0,226,1,Dormant / At-Risk
CUST01014,42,53,2023-06-30,54050,3,1,184,1,Dormant / At-Risk
CUST01015,24,39,2023-06-27,373200,4,0,187,0,High-Value Loyal
CUST01016,53,49,2023-08-04,458000,4,0,149,0,High-Value Loyal
CUST01017,57,10,2023-07-24,153300,5,0,160,2,Emerging / Mid-Value
CUST01018,19,37,2023-06-22,366000,2,0,192,1,Dormant / At-Risk
CUST01019,44,46,2023-04-14,145300,6,0,261,1,Dormant / At-Risk
CUST01020,49,9,2023-08-23,303600,5,0,130,0,High-Value Loyal
CUST01021,25,27,2023-04-28,373600,6,0,247,0,High-Value Loyal
CUST01022,53,19,2023-07-15,146000,6,0,169,0,High-Value Loyal
CUST01023,61,7,2023-06-20,172000,4,0,194,1,Dormant / At-Risk
CUST01024,34,23,2023-10-28,296000,2,0,64,2,Emerging / Mid-Value
CUST01025,60,37,2023-07-26,340000,4,0,158,0,High-Value Loyal
CUST01026,35,17,2023-11-10,483650,6,0,51,0,High-Value Loyal
CUST01027,30,36,2023-11-28,219100,3,0,33,2,Emerging / Mid-Value
CUST01028,35,5,2023-12-31,348050,4,1,0,2,Emerging / Mid-Value
CUST01029,29,50,2023-06-08,385000,3,0,206,0,High-Value Loyal
CUST01030,18,2,2023-09-23,130000,4,1,99,2,Emerging / Mid-Value
CUST01031,56,16,2023-12-23,404150,6,0,8,0,High-Value Loyal
CUST01032,45,48,2023-09-17,302650,5,0,105,0,High-Value Loyal
CUST01033,58,46,2023-09-21,260000,4,0,101,2,Emerging / Mid-Value
CUST01034,21,57,2023-05-15,135400,4,1,230,1,Dormant / At-Risk
CUST01035,34,41,2023-10-01,39000,2,0,91,2,Emerging / Mid-Value
CUST01036,49,9,2023-09-17,321300,8,0,105,0,High-Value Loyal
CUST01037,23,14,2023-06-28,60400,4,1,186,1,Dormant / At-Risk
CUST01038,63,34,2023-05-25,300550,7,0,220,0,High-Value Loyal
CUST01040,52,56,2023-09-29,58000,2,0,93,2,Emerging / Mid-Value
CUST01042,56,54,2023-11-12,285250,3,0,49,2,Emerging / Mid-Value
CUST01043,34,30,2023-12-19,222000,2,1,12,2,Emerging / Mid-Value
CUST01044,35,32,2023-09-16,72000,3,0,106,2,Emerging / Mid-Value
CUST01045,52,14,2023-03-13,283000,4,0,293,1,Dormant / At-Risk
CUST01046,60,56,2023-12-17,240000,5,0,14,2,Emerging / Mid-Value
CUST01047,32,25,2023-08-08,408000,5,0,145,0,High-Value Loyal
CUST01048,45,28,2023-11-24,174100,4,0,37,2,Emerging / Mid-Value
CUST01049,22,29,2023-06-24,186050,4,1,190,1,Dormant / At-Risk
CUST01050,46,51,2023-06-20,265200,5,1,194,0,High-Value Loyal
CUST01051,61,29,2023-02-20,181000,5,0,314,1,Dormant / At-Risk
CUST01052,25,50,2023-09-18,243000,5,1,104,0,High-Value Loyal
CUST01053,60,2,2023-07-28,30600,5,0,156,2,Emerging / Mid-Value
CUST01054,58,28,2023-11-13,470000,7,0,48,0,High-Value Loyal
CUST01055,48,19,2023-04-08,75100,2,0,267,1,Dormant / At-Risk
CUST01056,46,56,2023-03-04,116050,4,0,302,1,Dormant / At-Risk
CUST01057,56,43,2023-05-31,173400,3,1,214,1,Dormant / At-Risk
CUST01058,46,48,2023-10-06,55000,2,0,86,2,Emerging / Mid-Value
CUST01059,56,52,2023-04-03,250,1,0,272,1,Dormant / At-Risk
CUST01060,24,23,2023-01-04,70000,1,0,361,1,Dormant / At-Risk
CUST01061,47,53,2023-11-21,117000,3,0,40,2,Emerging / Mid-Value
CUST01062,39,36,2023-05-12,153000,4,0,233,1,Dormant / At-Risk
CUST01063,22,31,2023-08-20,230000,3,0,133,2,Emerging / Mid-Value
CUST01064,50,30,2023-02-02,374000,5,0,332,0,High-Value Loyal
CUST01065,34,18,2023-05-15,340000,4,0,230,0,High-Value Loyal
CUST01066,28,33,2023-03-23,88000,3,0,283,1,Dormant / At-Risk
CUST01067,24,7,2023-01-21,252250,6,1,344,0,High-Value Loyal
CUST01068,25,55,2023-04-01,486200,6,0,274,0,High-Value Loyal
CUST01070,50,22,2023-06-03,419300,5,0,211,0,High-Value Loyal
CUST01071,27,46,2023-05-18,309000,3,0,227,1,Dormant / At-Risk
CUST01072,22,27,2023-03-23,180000,1,0,283,1,Dormant / At-Risk
CUST01073,52,50,2023-10-07,277000,4,1,85,2,Emerging / Mid-Value
CUST01074,60,22,2023-12-27,624000,6,0,4,0,High-Value Loyal
CUST01077,50,32,2023-09-20,206650,6,0,102,0,High-Value Loyal
CUST01078,49,37,2023-03-14,125100,2,1,292,1,Dormant / At-Risk
CUST01079,57,20,2023-05-14,100,1,0,231,1,Dormant / At-Risk
CUST01080,20,40,2023-01-06,94000,3,1,359,1,Dormant / At-Risk
CUST01081,23,57,2023-02-19,190000,5,0,315,1,Dormant / At-Risk
CUST01082,42,19,2023-05-23,24150,2,0,222,1,Dormant / At-Risk
CUST01083,30,7,2023-03-24,64250,4,0,282,1,Dormant / At-Risk
CUST01084,60,14,2023-01-31,24500,2,0,334,1,Dormant / At-Risk
CUST01086,20,21,2023-04-16,198300,5,0,259,1,Dormant / At-Risk
CUST01087,42,38,2023-12-04,367400,8,0,27,0,High-Value Loyal
CUST01088,39,55,2023-12-10,150,1,1,21,2,Emerging / Mid-Value
CUST01089,63,6,2023-04-14,167000,4,1,261,1,Dormant / At-Risk
CUST01090,47,31,2023-08-29,45500,3,0,124,2,Emerging / Mid-Value
CUST01091,52,39,2023-02-09,535200,6,1,325,0,High-Value Loyal
CUST01092,39,8,2023-07-12,62500,5,1,172,2,Emerging / Mid-Value
CUST01093,64,6,2023-04-19,219050,5,1,256,1,Dormant / At-Risk
CUST01094,41,44,2023-01-26,56300,3,1,339,1,Dormant / At-Risk
CUST01095,50,12,2023-03-02,100,1,0,304,1,Dormant / At-Risk
CUST01096,51,58,2023-06-17,279000,5,0,197,0,High-Value Loyal
CUST01097,46,45,2023-08-23,516500,5,1,130,0,High-Value Loyal
CUST01098,49,31,2023-09-20,24000,1,0,102,2,Emerging / Mid-Value
CUST01099,32,56,2023-07-06,15000,1,0,178,2,Emerging / Mid-Value
CUST01100,29,16,2023-04-17,294000,5,0,258,0,High-Value Loyal
CUST01101,63,54,2023-04-02,706200,4,0,273,0,High-Value Loyal
CUST01102,41,34,2023-04-06,24500,2,1,269,1,Dormant / At-Risk
CUST01103,31,2,2023-01-02,46900,4,0,363,1,Dormant / At-Risk
CUST01104,43,58,2023-01-24,87000,3,1,341,1,Dormant / At-Risk
CUST01105,37,1,2023-07-28,162200,4,1,156,2,Emerging / Mid-Value
CUST01106,49,22,2023-09-24,370100,4,0,98,0,High-Value Loyal
CUST01107,22,30,2023-01-16,240800,6,0,349,1,Dormant / At-Risk
CUST01108,29,35,2023-06-09,28100,3,0,205,1,Dormant / At-Risk
CUST01109,28,2,2023-04-16,535000,6,0,259,0,High-Value Loyal
CUST01110,50,39,2023-01-02,130100,5,0,363,1,Dormant / At-Risk
CUST01111,31,42,2023-09-08,158000,3,0,114,2,Emerging / Mid-Value
CUST01112,44,25,2023-10-07,159000,4,0,85,2,Emerging / Mid-Value
CUST01113,20,10,2023-03-04,639500,7,0,302,0,High-Value Loyal
CUST01114,38,36,2023-09-30,102200,6,1,92,2,Emerging / Mid-Value
CUST01115,41,33,2023-04-08,90000,1,1,267,1,Dormant / At-Risk
CUST01116,48,16,2023-09-20,16000,1,0,102,2,Emerging / Mid-Value
CUST01117,55,39,2023-11-04,244500,5,1,57,2,Emerging / Mid-Value
CUST01118,32,33,2023-11-03,492000,7,0,58,0,High-Value Loyal
CUST01119,51,37,2023-08-05,503500,8,0,148,0,High-Value Loyal
CUST01120,44,24,2023-12-10,27000,2,0,21,2,Emerging / Mid-Value
CUST01121,52,30,2023-04-08,135500,2,0,267,1,Dormant / At-Risk
CUST01122,31,48,2023-07-30,12200,2,0,154,2,Emerging / Mid-Value
CUST01123,61,1,2023-04-14,550650,5,0,261,0,High-Value Loyal
CUST01124,60,5,2023-03-10,289000,6,0,296,0,High-Value Loyal
CUST01125,34,19,2023-07-09,90250,6,0,175,0,High-Value Loyal
CUST01126,44,25,2023-10-12,54800,6,0,80,2,Emerging / Mid-Value
CUST01127,43,50,2023-01-02,216000,6,1,363,1,Dormant / At-Risk
CUST01128,58,13,2023-02-01,140000,1,0,333,1,Dormant / At-Risk
CUST01129,64,2,2023-09-15,220100,7,0,107,0,High-Value Loyal
CUST01130,29,39,2023-03-08,328000,4,1,298,1,Dormant / At-Risk
CUST01131,38,26,2023-02-09,149500,3,0,325,1,Dormant / At-Risk
CUST01132,60,46,2023-06-16,202000,4,0,198,1,Dormant / At-Risk
CUST01133,47,59,2023-05-05,158000,4,0,240,1,Dormant / At-Risk
CUST01134,61,8,2023-06-05,256000,3,1,209,1,Dormant / At-Risk
CUST01135,45,45,2023-01-09,25000,1,1,356,1,Dormant / At-Risk
CUST01136,51,28,2023-12-03,48100,3,1,28,2,Emerging / Mid-Value
CUST01138,30,6,2023-09-14,85000,3,0,108,2,Emerging / Mid-Value
