customer_id,age,gender,region,tenure_months,last_purchase_date,total_spent,num_purchases,churn,avg_purchase_value,recency_days
CUST00775,55,Male,West,13,2023-08-07,159250,3,0,53083.333333333336,146
CUST00776,38,Male,East,21,2023-02-15,336700,7,0,48100.0,319
CUST00777,42,Male,South,35,2023-08-09,45000,1,1,45000.0,144
CUST00778,57,Female,North,55,2023-01-28,530000,6,0,88333.33333333333,337
CUST00779,32,Male,East,24,2023-04-08,132000,3,0,44000.0,267
CUST00780,36,Male,West,32,2023-11-20,220300,5,0,44060.0,41
CUST00781,51,Female,West,58,2023-04-19,135050,5,0,27010.0,256
CUST00782,59,Male,North,37,2023-06-27,114000,5,0,22800.0,187
CUST00783,24,Male,West,19,2023-05-11,171400,3,0,57133.333333333336,234
CUST00784,52,Male,West,46,2023-11-03,76250,4,1,19062.5,58
CUST00785,23,Female,South,41,2023-06-04,15250,4,0,3812.5,210
CUST00786,61,Male,East,40,2023-06-20,9300,3,0,3100.0,194
CUST00787,46,Female,North,53,2023-04-04,240000,3,0,80000.0,271
CUST00788,24,Female,North,23,2023-01-22,307200,5,1,61440.0,343
CUST00789,40,Male,North,6,2023-02-18,126000,2,0,63000.0,316
CUST00790,29,Male,West,19,2023-06-13,240300,7,0,34328.57142857143,201
CUST00791,25,Male,East,24,2023-02-09,169350,7,1,24192.85714285714,325
CUST00792,31,Male,West,52,2023-04-05,281200,8,1,35150.0,270
CUST00793,40,Male,West,1,2023-07-06,552000,6,1,92000.0,178
CUST00794,63,Male,West,16,2023-02-06,197200,5,0,39440.0,328
CUST00795,35,Female,East,26,2023-02-18,84100,4,1,21025.0,316
CUST00796,32,Female,South,37,2023-11-16,108000,5,1,21600.0,45
CUST00797,32,Male,West,2,2023-03-27,325000,2,0,162500.0,279
CUST00798,60,Male,East,52,2023-02-23,111100,5,0,22220.0,311
CUST00799,22,Female,East,12,2023-06-10,520200,4,0,130050.0,204
CUST00800,33,Female,South,28,2023-01-21,415000,3,0,138333.33333333334,344
CUST00801,43,Male,East,9,2023-11-29,384000,4,0,96000.0,32
CUST00802,22,Female,East,21,2023-02-26,240400,3,1,80133.33333333333,308
CUST00803,47,Male,South,57,2023-06-24,88100,5,0,17620.0,190
CUST00804,45,Male,North,31,2023-01-21,954600,10,0,95460.0,344
CUST00805,32,Female,South,11,2023-12-15,90000,1,0,90000.0,16
CUST00806,37,Female,North,20,2023-06-08,147250,4,0,36812.5,206
CUST00807,35,Male,East,54,2023-07-25,394300,9,0,43811.11111111111,159
CUST00809,22,Male,West,34,2023-08-26,461000,5,1,92200.0,127
CUST00810,61,Female,East,2,2023-04-09,98000,2,0,49000.0,266
CUST00811,58,Male,South,13,2023-09-23,107300,3,0,35766.666666666664,99
CUST00812,18,Female,East,25,2023-05-30,99100,3,1,33033.333333333336,215
CUST00813,19,Male,North,45,2023-04-02,348050,6,0,58008.333333333336,273
CUST00814,33,Female,East,53,2023-08-18,50200,2,0,25100.0,135
CUST00815,41,Female,North,29,2023-12-20,707200,6,0,117866.66666666667,11
CUST00816,41,Female,West,28,2023-08-06,30000,1,0,30000.0,147
CUST00817,62,Female,North,51,2023-04-23,234500,3,0,78166.66666666667,252
CUST00819,45,Female,West,14,2023-07-16,60500,3,0,20166.666666666668,168
CUST00820,37,Male,North,26,2023-01-30,820700,9,0,91188.88888888889,335
CUST00821,38,Female,North,31,2023-03-14,309100,4,1,77275.0,292
CUST00822,25,Female,East,56,2023-09-26,312000,3,0,104000.0,96
CUST00823,53,Male,East,27,2023-12-17,212000,4,0,53000.0,14
CUST00824,24,Female,South,52,2023-10-31,39250,3,0,13083.333333333334,61
CUST00825,58,Female,West,53,2023-08-03,147000,3,0,49000.0,150
CUST00826,61,Female,East,51,2023-02-01,25200,2,0,12600.0,333
CUST00827,29,Male,East,5,2023-05-25,464200,6,1,77366.66666666667,220
CUST00828,58,Male,West,22,2023-03-25,60000,2,0,30000.0,281
CUST00829,38,Female,East,1,2023-03-30,376000,4,1,94000.0,276
CUST00830,58,Male,West,6,2023-07-27,169100,7,0,24157.14285714286,157
CUST00831,42,Female,South,4,2023-08-30,120000,2,1,60000.0,123
CUST00832,38,Female,West,30,2023-05-14,100400,3,0,33466.666666666664,231
CUST00833,55,Female,West,1,2023-04-09,425000,7,0,60714.28571428572,266
CUST00834,18,Male,South,38,2023-04-16,108000,4,0,27000.0,259
CUST00835,21,Male,North,42,2023-01-15,204850,8,0,25606.25,350
CUST00836,43,Male,East,21,2023-12-25,168000,4,0,42000.0,6
CUST00838,31,Female,South,8,2023-09-14,370000,7,1,52857.142857142855,108
CUST00839,22,Male,North,58,2023-01-01,8000,1,0,8000.0,364
CUST00840,46,Female,South,25,2023-02-11,105000,2,0,52500.0,323
CUST00841,26,Male,North,25,2023-05-25,535000,3,0,178333.33333333334,220
CUST00842,20,Female,East,25,2023-04-06,211000,4,0,52750.0,269
CUST00843,51,Female,East,41,2023-09-17,226000,3,0,75333.33333333333,105
CUST00844,44,Male,South,44,2023-06-25,350200,5,0,70040.0,189
CUST00845,21,Female,South,45,2023-08-05,129500,6,1,21583.333333333332,148
CUST00846,23,Male,North,51,2023-04-07,237000,5,0,47400.0,268
CUST00847,54,Male,South,7,2023-12-19,425100,4,0,106275.0,12
CUST00848,24,Male,West,6,2023-08-05,192000,2,0,96000.0,148
CUST00849,18,Male,South,35,2023-10-12,12450,4,0,3112.5,80
CUST00850,62,Female,North,41,2023-06-09,219500,4,0,54875.0,205
CUST00851,40,Female,East,50,2023-03-24,296000,5,0,59200.0,282
CUST00852,19,Female,West,57,2023-04-23,100000,1,0,100000.0,252
CUST00853,31,Male,North,33,2023-10-15,24100,2,0,12050.0,77
CUST00854,30,Male,East,57,2023-03-28,382100,5,0,76420.0,278
CUST00855,63,Female,West,24,2023-05-16,668250,7,0,95464.28571428571,229
CUST00856,18,Female,West,2,2023-09-07,24000,1,0,24000.0,115
CUST00857,58,Female,East,15,2023-08-10,557000,5,0,111400.0,143
CUST00858,27,Female,West,48,2023-03-03,63000,4,0,15750.0,303
CUST00859,42,Male,West,9,2023-12-07,435100,6,1,72516.66666666667,24
CUST00860,40,Female,South,48,2023-09-23,60000,2,0,30000.0,99
CUST00861,31,Male,East,16,2023-11-17,308000,5,0,61600.0,44
CUST00862,55,Male,South,12,2023-05-15,319000,7,0,45571.42857142857,230
CUST00863,49,Female,West,49,2023-02-01,349400,5,1,69880.0,333
CUST00864,57,Male,East,46,2023-04-06,330200,4,1,82550.0,269
CUST00865,50,Male,North,35,2023-06-03,44000,2,0,22000.0,211
CUST00866,35,Female,West,28,2023-04-16,63000,2,0,31500.0,259
CUST00867,27,Female,South,56,2023-05-15,3000,1,0,3000.0,230
CUST00868,62,Female,East,56,2023-02-18,187000,5,1,37400.0,316
CUST00869,27,Male,South,44,2023-11-18,220000,7,0,31428.571428571428,43
CUST00870,57,Male,West,39,2023-07-29,171000,3,0,57000.0,155
CUST00871,26,Male,West,44,2023-01-30,154000,4,0,38500.0,335
CUST00872,22,Male,South,20,2023-06-10,500250,6,0,83375.0,204
CUST00874,27,Female,South,30,2023-05-10,196050,3,0,65350.0,235
CUST00875,50,Male,West,15,2023-11-04,132000,3,0,44000.0,57
CUST00876,57,Female,East,20,2023-04-11,16400,3,1,5466.666666666667,264
CUST00877,48,Male,South,57,2023-06-28,182000,5,0,36400.0,186
CUST00878,60,Female,South,55,2023-12-02,280300,5,0,56060.0,29
CUST00879,59,Male,East,49,2023-07-26,37100,3,1,12366.666666666666,158
CUST00880,47,Male,East,42,2023-11-16,100000,1,0,100000.0,45
CUST00881,43,Female,North,7,2023-07-15,16000,1,0,16000.0,169
CUST00882,20,Female,East,11,2023-04-02,12000,1,1,12000.0,273
CUST00883,44,Female,South,33,2023-06-18,200,2,0,100.0,196
CUST00884,56,Female,East,51,2023-03-23,306000,4,0,76500.0,283
CUST00885,41,Male,North,57,2023-12-14,221050,5,1,44210.0,17
CUST00886,59,Male,North,26,2023-05-03,93000,2,0,46500.0,242
CUST00887,30,Male,West,22,2023-07-23,8000,1,0,8000.0,161
CUST00888,46,Female,West,39,2023-03-02,99000,3,0,33000.0,304
CUST00889,46,Male,North,31,2023-05-06,460000,4,1,115000.0,239
CUST00890,49,Female,South,17,2023-09-06,36000,2,0,18000.0,116
CUST00891,41,Female,East,38,2023-11-02,25000,1,0,25000.0,59
CUST00892,31,Male,South,6,2023-05-05,24200,2,0,12100.0,240
CUST00893,42,Female,West,20,2023-02-10,104200,4,1,26050.0,324
CUST00894,51,Male,North,16,2023-01-11,654000,8,0,81750.0,354
CUST00895,26,Male,North,12,2023-08-17,345500,4,0,86375.0,136
CUST00896,46,Male,East,38,2023-08-02,177500,7,0,25357.14285714286,151
CUST00897,23,Male,North,4,2023-01-08,259200,4,0,64800.0,357
CUST00898,40,Male,North,57,2023-03-29,156000,4,0,39000.0,277
CUST00899,24,Female,North,41,2023-06-17,250,1,0,250.0,197
CUST00900,18,Female,North,53,2023-09-25,48200,4,1,12050.0,97
CUST00901,19,Male,North,49,2023-05-06,76050,3,0,25350.0,239
CUST00902,56,Female,North,27,2023-09-30,500,1,0,500.0,92
CUST00903,53,Male,East,53,2023-06-27,216000,3,1,72000.0,187
CUST00904,34,Male,South,38,2023-01-30,43400,6,0,7233.333333333333,335
CUST00905,59,Female,North,49,2023-01-13,104500,4,0,26125.0,352
CUST00906,35,Female,South,47,2023-11-04,260100,3,0,86700.0,57
CUST00907,50,Female,West,18,2023-01-08,209300,4,1,52325.0,357
CUST00908,32,Male,East,34,2023-05-16,252000,3,0,84000.0,229
CUST00909,51,Male,West,18,2023-11-11,445000,5,1,89000.0,50
CUST00910,62,Male,South,47,2023-08-22,400400,7,0,57200.0,131
CUST00911,59,Female,North,42,2023-12-01,90650,3,0,30216.666666666668,30
CUST00912,50,Female,North,45,2023-08-30,240100,3,0,80033.33333333333,123
CUST00913,43,Female,West,7,2023-09-08,678000,4,1,169500.0,114
CUST00914,29,Male,North,58,2023-08-07,176000,4,0,44000.0,146
CUST00915,56,Male,South,58,2023-04-02,47600,5,0,9520.0,273
CUST00916,51,Female,East,53,2023-09-30,330350,6,1,55058.333333333336,92
CUST00917,50,Female,North,45,2023-09-02,121200,4,0,30300.0,120
CUST00918,26,Female,East,52,2023-03-24,24550,3,1,8183.333333333333,282
CUST00919,43,Male,East,26,2023-11-23,470400,4,1,117600.0,38
CUST00920,57,Male,West,12,2023-01-15,295050,3,0,98350.0,350
CUST00921,47,Female,North,50,2023-07-25,400,1,0,400.0,159
CUST00922,42,Female,East,14,2023-04-01,60250,2,0,30125.0,274
CUST00923,35,Male,North,35,2023-03-29,269200,5,0,53840.0,277
CUST00924,50,Female,North,40,2023-05-22,65200,3,0,21733.333333333332,223
CUST00925,57,Male,South,25,2023-10-11,145050,4,0,36262.5,81
CUST00926,61,Male,North,13,2023-01-28,283000,3,1,94333.33333333333,337
CUST00927,54,Female,East,38,2023-05-11,790200,7,1,112885.71428571429,234
CUST00928,59,Female,North,45,2023-05-17,370000,4,1,92500.0,228
CUST00929,25,Female,East,49,2023-11-02,90000,1,0,90000.0,59
CUST00930,60,Male,North,22,2023-08-23,109000,4,0,27250.0,130
CUST00931,26,Female,North,1,2023-07-10,144550,6,0,24091.666666666668,174
CUST00932,37,Male,East,46,2023-03-13,27250,3,0,9083.333333333334,293
CUST00933,18,Female,West,11,2023-03-30,536000,6,1,89333.33333333333,276
CUST00934,18,Male,South,42,2023-09-17,502050,7,1,71721.42857142857,105
CUST00935,29,Male,East,51,2023-09-25,9500,2,0,4750.0,97
CUST00936,50,Male,East,1,2023-05-01,635100,8,0,79387.5,244
CUST00937,54,Male,North,34,2023-06-23,138700,4,0,34675.0,191
CUST00938,49,Male,North,36,2023-09-23,65600,4,0,16400.0,99
CUST00939,48,Female,East,22,2023-10-19,167500,3,0,55833.333333333336,73
CUST00940,58,Male,North,39,2023-01-04,405200,4,0,101300.0,361
CUST00941,21,Female,South,39,2023-08-16,445150,4,0,111287.5,137
CUST00942,23,Female,North,20,2023-03-03,678000,4,1,169500.0,303
CUST00943,22,Male,North,1,2023-03-13,316100,3,0,105366.66666666667,293
CUST00944,45,Female,North,1,2023-09-20,100,1,0,100.0,102
CUST00945,46,Male,North,59,2023-06-19,205800,6,1,34300.0,195
CUST00947,34,Female,East,41,2023-03-26,124000,6,1,20666.666666666668,280
CUST00948,56,Female,West,28,2023-04-30,288000,4,0,72000.0,245
CUST00949,61,Female,North,27,2023-07-15,208000,3,0,69333.33333333333,169
CUST00950,25,Female,South,13,2023-01-08,30200,3,0,10066.666666666666,357
CUST00951,22,Male,North,33,2023-04-17,159000,3,0,53000.0,258
CUST00952,22,Male,South,3,2023-10-09,196300,7,0,28042.85714285714,83
CUST00953,52,Female,West,11,2023-11-30,346000,4,0,86500.0,31
CUST00954,42,Male,West,51,2023-01-20,210500,2,0,105250.0,345
CUST00955,30,Female,South,13,2023-11-18,114000,3,1,38000.0,43
CUST00956,47,Male,North,23,2023-12-23,190250,5,0,38050.0,8
CUST00957,45,Male,East,1,2023-09-29,15000,1,0,15000.0,93
CUST00958,49,Male,South,3,2023-11-26,331300,4,0,82825.0,35
CUST00959,18,Female,North,58,2023-08-27,82000,2,0,41000.0,126
CUST00960,31,Male,West,26,2023-12-02,442400,4,0,110600.0,29
CUST00961,20,Female,North,49,2023-06-25,250,1,0,250.0,189
CUST00962,63,Female,West,10,2023-11-28,81000,5,0,16200.0,33
CUST00963,48,Male,East,10,2023-07-06,616100,5,1,123220.0,178
CUST00964,43,Male,East,39,2023-09-20,72500,3,0,24166.666666666668,102
CUST00965,29,Male,East,12,2023-01-11,245000,3,0,81666.66666666667,354
CUST00966,38,Male,South,29,2023-02-22,66000,2,0,33000.0,312
CUST00967,60,Male,East,48,2023-01-04,197000,5,1,39400.0,361
CUST00968,25,Female,South,24,2023-11-12,511550,7,0,73078.57142857143,49
CUST00969,61,Female,North,43,2023-03-14,210500,2,1,105250.0,292
CUST00970,44,Male,East,17,2023-01-28,80000,4,0,20000.0,337
CUST00971,37,Female,South,32,2023-04-12,305000,2,1,152500.0,263
CUST00972,63,Male,West,33,2023-11-30,294550,7,0,42078.57142857143,31
CUST00973,61,Male,West,16,2023-06-26,72000,3,0,24000.0,188
CUST00974,41,Male,East,7,2023-11-04,130500,5,0,26100.0,57
CUST00975,30,Female,East,12,2023-05-09,12000,1,0,12000.0,236
CUST00976,50,Female,South,21,2023-11-26,300,2,1,150.0,35
CUST00977,34,Female,West,50,2023-04-02,353300,7,0,50471.42857142857,273
CUST00978,41,Male,West,11,2023-02-14,128250,4,1,32062.5,320
CUST00979,21,Male,North,43,2023-12-07,200100,5,0,40020.0,24
CUST00980,55,Female,South,30,2023-04-08,87200,3,0,29066.666666666668,267
CUST00981,23,Female,West,47,2023-12-20,18550,4,0,4637.5,11
CUST00982,31,Male,West,13,2023-05-19,24000,1,0,24000.0,226
CUST00983,38,Male,South,26,2023-10-30,306250,4,0,76562.5,62
CUST00984,57,Male,East,15,2023-03-25,316000,5,0,63200.0,281
CUST00985,47,Female,West,59,2023-10-25,52000,2,1,26000.0,67
CUST00986,21,Male,North,21,2023-03-02,757000,6,0,126166.66666666667,304
CUST00987,61,Male,West,14,2023-08-31,140600,4,0,35150.0,122
CUST00988,22,Female,South,32,2023-05-24,200150,4,0,50037.5,221
CUST00989,51,Female,West,3,2023-12-17,294000,6,0,49000.0,14
CUST00990,38,Female,East,4,2023-01-31,51000,3,0,17000.0,334
CUST00991,55,Female,West,21,2023-04-21,51000,2,0,25500.0,254
CUST00992,34,Male,South,17,2023-09-27,484350,7,0,69192.85714285714,95
CUST00993,59,Female,South,40,2023-05-22,219250,7,1,31321.428571428572,223
CUST00994,61,Female,East,4,2023-11-07,304300,3,0,101433.33333333333,54
CUST00995,18,Female,West,27,2023-03-15,537000,5,0,107400.0,291
CUST00996,45,Male,South,25,2023-02-01,189000,3,0,63000.0,333
CUST00997,38,Female,North,54,2023-09-17,195000,3,0,65000.0,105
CUST00998,50,Female,East,25,2023-05-08,60500,2,0,30250.0,237
CUST00999,23,Female,North,29,2023-04-18,773700,10,0,77370.0,257
CUST01000,24,Male,North,40,2023-10-09,474100,5,1,94820.0,83
CUST01001,62,Female,West,13,2023-09-05,494100,8,0,61762.5,117
CUST01002,53,Female,East,10,2023-06-13,344000,3,1,114666.66666666667,201
CUST01003,51,Female,West,51,2023-03-08,90000,1,0,90000.0,298
CUST01004,31,Male,North,40,2023-12-09,247000,4,0,61750.0,22
CUST01005,56,Female,East,38,2023-05-17,350000,1,0,350000.0,228
CUST01006,64,Female,West,3,2023-07-03,219000,4,0,54750.0,181
CUST01007,63,Male,North,17,2023-07-01,73400,3,1,24466.666666666668,183
CUST01008,18,Male,North,56,2023-04-10,24000,1,1,24000.0,265
CUST01009,20,Male,North,11,2023-01-18,24000,1,0,24000.0,347
CUST01010,52,Female,South,52,2023-03-15,156050,6,0,26008.333333333332,291
CUST01011,62,Male,West,47,2023-07-01,637200,5,0,127440.0,183
CUST01012,25,Male,South,39,2023-01-24,132100,5,0,26420.0,341
CUST01013,28,Female,North,24,2023-05-19,175000,3,0,58333.333333333336,226
CUST01014,42,Female,West,53,2023-06-30,54050,3,1,18016.666666666668,184
CUST01015,24,Male,North,39,2023-06-27,373200,4,0,93300.0,187
CUST01016,53,Female,West,49,2023-08-04,458000,4,0,114500.0,149
CUST01017,57,Female,East,10,2023-07-24,153300,5,0,30660.0,160
CUST01018,19,Male,North,37,2023-06-22,366000,2,0,183000.0,192
CUST01019,44,Female,North,46,2023-04-14,145300,6,0,24216.666666666668,261
CUST01020,49,Male,North,9,2023-08-23,303600,5,0,60720.0,130
CUST01021,25,Male,North,27,2023-04-28,373600,6,0,62266.666666666664,247
CUST01022,53,Female,South,19,2023-07-15,146000,6,0,24333.333333333332,169
CUST01023,61,Female,South,7,2023-06-20,172000,4,0,43000.0,194
CUST01024,34,Female,East,23,2023-10-28,296000,2,0,148000.0,64
CUST01025,60,Female,West,37,2023-07-26,340000,4,0,85000.0,158
CUST01026,35,Female,North,17,2023-11-10,483650,6,0,80608.33333333333,51
CUST01027,30,Female,East,36,2023-11-28,219100,3,0,73033.33333333333,33
CUST01028,35,Male,East,5,2023-12-31,348050,4,1,87012.5,0
CUST01029,29,Female,West,50,2023-06-08,385000,3,0,128333.33333333333,206
CUST01030,18,Female,North,2,2023-09-23,130000,4,1,32500.0,99
CUST01031,56,Male,West,16,2023-12-23,404150,6,0,67358.33333333333,8
CUST01032,45,Female,West,48,2023-09-17,302650,5,0,60530.0,105
CUST01033,58,Female,West,46,2023-09-21,260000,4,0,65000.0,101
CUST01034,21,Male,West,57,2023-05-15,135400,4,1,33850.0,230
CUST01035,34,Male,South,41,2023-10-01,39000,2,0,19500.0,91
CUST01036,49,Male,West,9,2023-09-17,321300,8,0,40162.5,105
CUST01037,23,Male,East,14,2023-06-28,60400,4,1,15100.0,186
CUST01038,63,Male,East,34,2023-05-25,300550,7,0,42935.71428571428,220
CUST01040,52,Female,West,56,2023-09-29,58000,2,0,29000.0,93
CUST01042,56,Female,North,54,2023-11-12,285250,3,0,95083.33333333333,49
CUST01043,34,Male,North,30,2023-12-19,222000,2,1,111000.0,12
CUST01044,35,Female,East,32,2023-09-16,72000,3,0,24000.0,106
CUST01045,52,Male,West,14,2023-03-13,283000,4,0,70750.0,293
CUST01046,60,Male,West,56,2023-12-17,240000,5,0,48000.0,14
CUST01047,32,Male,South,25,2023-08-08,408000,5,0,81600.0,145
CUST01048,45,Female,West,28,2023-11-24,174100,4,0,43525.0,37
CUST01049,22,Female,South,29,2023-06-24,186050,4,1,46512.5,190
CUST01050,46,Male,North,51,2023-06-20,265200,5,1,53040.0,194
CUST01051,61,Male,South,29,2023-02-20,181000,5,0,36200.0,314
CUST01052,25,Male,South,50,2023-09-18,243000,5,1,48600.0,104
CUST01053,60,Female,South,2,2023-07-28,30600,5,0,6120.0,156
CUST01054,58,Male,South,28,2023-11-13,470000,7,0,67142.85714285714,48
CUST01055,48,Female,East,19,2023-04-08,75100,2,0,37550.0,267
CUST01056,46,Female,West,56,2023-03-04,116050,4,0,29012.5,302
CUST01057,56,Male,East,43,2023-05-31,173400,3,1,57800.0,214
CUST01058,46,Male,East,48,2023-10-06,55000,2,0,27500.0,86
CUST01059,56,Male,West,52,2023-04-03,250,1,0,250.0,272
CUST01060,24,Male,South,23,2023-01-04,70000,1,0,70000.0,361
CUST01061,47,Male,East,53,2023-11-21,117000,3,0,39000.0,40
CUST01062,39,Male,West,36,2023-05-12,153000,4,0,38250.0,233
CUST01063,22,Male,East,31,2023-08-20,230000,3,0,76666.66666666667,133
CUST01064,50,Male,South,30,2023-02-02,374000,5,0,74800.0,332
CUST01065,34,Female,West,18,2023-05-15,340000,4,0,85000.0,230
CUST01066,28,Male,South,33,2023-03-23,88000,3,0,29333.333333333332,283
CUST01067,24,Female,West,7,2023-01-21,252250,6,1,42041.666666666664,344
CUST01068,25,Male,West,55,2023-04-01,486200,6,0,81033.33333333333,274
CUST01069,57,Male,North,4,2023-01-11,740250,7,0,105750.0,354
CUST01070,50,Male,East,22,2023-06-03,419300,5,0,83860.0,211
CUST01071,27,Female,East,46,2023-05-18,309000,3,0,103000.0,227
CUST01072,22,Male,West,27,2023-03-23,180000,1,0,180000.0,283
CUST01073,52,Female,South,50,2023-10-07,277000,4,1,69250.0,85
CUST01074,60,Female,East,22,2023-12-27,624000,6,0,104000.0,4
CUST01075,38,Female,West,24,2023-12-18,755300,8,0,94412.5,13
CUST01076,52,Female,North,5,2023-06-02,957050,9,0,106338.88888888889,212
CUST01077,50,Male,East,32,2023-09-20,206650,6,0,34441.666666666664,102
CUST01078,49,Male,South,37,2023-03-14,125100,2,1,62550.0,292
CUST01079,57,Male,South,20,2023-05-14,100,1,0,100.0,231
CUST01080,20,Male,West,40,2023-01-06,94000,3,1,31333.333333333332,359
CUST01081,23,Male,South,57,2023-02-19,190000,5,0,38000.0,315
CUST01082,42,Female,East,19,2023-05-23,24150,2,0,12075.0,222
CUST01083,30,Female,East,7,2023-03-24,64250,4,0,16062.5,282
CUST01084,60,Male,West,14,2023-01-31,24500,2,0,12250.0,334
CUST01086,20,Male,North,21,2023-04-16,198300,5,0,39660.0,259
CUST01087,42,Female,East,38,2023-12-04,367400,8,0,45925.0,27
CUST01088,39,Female,South,55,2023-12-10,150,1,1,150.0,21
CUST01089,63,Male,South,6,2023-04-14,167000,4,1,41750.0,261
CUST01090,47,Female,North,31,2023-08-29,45500,3,0,15166.666666666666,124
CUST01091,52,Female,South,39,2023-02-09,535200,6,1,89200.0,325
CUST01092,39,Female,North,8,2023-07-12,62500,5,1,12500.0,172
CUST01093,64,Female,East,6,2023-04-19,219050,5,1,43810.0,256
CUST01094,41,Female,East,44,2023-01-26,56300,3,1,18766.666666666668,339
CUST01095,50,Female,West,12,2023-03-02,100,1,0,100.0,304
CUST01096,51,Male,North,58,2023-06-17,279000,5,0,55800.0,197
CUST01097,46,Male,East,45,2023-08-23,516500,5,1,103300.0,130
CUST01098,49,Male,North,31,2023-09-20,24000,1,0,24000.0,102
CUST01099,32,Female,South,56,2023-07-06,15000,1,0,15000.0,178
CUST01100,29,Female,South,16,2023-04-17,294000,5,0,58800.0,258
CUST01101,63,Female,East,54,2023-04-02,706200,4,0,176550.0,273
CUST01102,41,Female,North,34,2023-04-06,24500,2,1,12250.0,269
CUST01103,31,Female,South,2,2023-01-02,46900,4,0,11725.0,363
CUST01104,43,Female,West,58,2023-01-24,87000,3,1,29000.0,341
CUST01105,37,Female,West,1,2023-07-28,162200,4,1,40550.0,156
CUST01106,49,Male,North,22,2023-09-24,370100,4,0,92525.0,98
CUST01107,22,Male,West,30,2023-01-16,240800,6,0,40133.333333333336,349
CUST01108,29,Male,East,35,2023-06-09,28100,3,0,9366.666666666666,205
CUST01109,28,Male,South,2,2023-04-16,535000,6,0,89166.66666666667,259
CUST01110,50,Male,South,39,2023-01-02,130100,5,0,26020.0,363
CUST01111,31,Female,North,42,2023-09-08,158000,3,0,52666.666666666664,114
CUST01112,44,Male,South,25,2023-10-07,159000,4,0,39750.0,85
CUST01113,20,Female,East,10,2023-03-04,639500,7,0,91357.14285714286,302
CUST01114,38,Female,East,36,2023-09-30,102200,6,1,17033.333333333332,92
CUST01115,41,Male,East,33,2023-04-08,90000,1,1,90000.0,267
CUST01116,48,Male,West,16,2023-09-20,16000,1,0,16000.0,102
CUST01117,55,Male,North,39,2023-11-04,244500,5,1,48900.0,57
CUST01118,32,Female,West,33,2023-11-03,492000,7,0,70285.71428571429,58
CUST01119,51,Male,East,37,2023-08-05,503500,8,0,62937.5,148
CUST01120,44,Female,East,24,2023-12-10,27000,2,0,13500.0,21
CUST01121,52,Male,West,30,2023-04-08,135500,2,0,67750.0,267
CUST01122,31,Female,East,48,2023-07-30,12200,2,0,6100.0,154
CUST01123,61,Female,West,1,2023-04-14,550650,5,0,110130.0,261
CUST01124,60,Male,East,5,2023-03-10,289000,6,0,48166.666666666664,296
CUST01125,34,Female,South,19,2023-07-09,90250,6,0,15041.666666666666,175
CUST01126,44,Female,North,25,2023-10-12,54800,6,0,9133.333333333334,80
CUST01127,43,Female,South,50,2023-01-02,216000,6,1,36000.0,363
CUST01128,58,Male,West,13,2023-02-01,140000,1,0,140000.0,333
CUST01129,64,Male,West,2,2023-09-15,220100,7,0,31442.85714285714,107
CUST01130,29,Male,West,39,2023-03-08,328000,4,1,82000.0,298
CUST01131,38,Female,West,26,2023-02-09,149500,3,0,49833.333333333336,325
CUST01132,60,Female,South,46,2023-06-16,202000,4,0,50500.0,198
CUST01133,47,Female,South,59,2023-05-05,158000,4,0,39500.0,240
CUST01134,61,Female,South,8,2023-06-05,256000,3,1,85333.33333333333,209
CUST01135,45,Female,West,45,2023-01-09,25000,1,1,25000.0,356
CUST01136,51,Female,West,28,2023-12-03,48100,3,1,16033.333333333334,28
CUST01138,30,Male,North,6,2023-09-14,85000,3,0,28333.333333333332,108
CUST01139,40,Male,South,34,2023-10-06,1150000,6,0,191666.66666666666,86
CUST01140,60,Female,East,19,2023-09-24,78000,2,0,39000.0,98
CUST01141,60,Female,West,37,2023-12-02,331300,5,1,66260.0,29
CUST01142,39,Female,East,13,2023-01-21,96000,2,0,48000.0,344
CUST01143,58,Female,South,25,2023-05-25,93500,4,0,23375.0,220
CUST01144,59,Female,South,30,2023-04-16,124000,2,1,62000.0,259
CUST01145,63,Female,East,24,2023-01-16,81350,5,0,16270.0,349
CUST01146,27,Female,North,25,2023-06-13,140000,1,1,140000.0,201
CUST01147,52,Female,West,44,2023-09-26,262150,9,1,29127.777777777777,96
CUST01148,39,Female,South,20,2023-09-11,36000,1,0,36000.0,111
CUST01149,43,Male,West,44,2023-09-22,9400,2,0,4700.0,100
CUST01150,48,Female,East,10,2023-02-04,128500,6,0,21416.666666666668,330
CUST01151,44,Male,South,40,2023-06-26,709000,6,0,118166.66666666667,188
CUST01152,39,Male,West,1,2023-08-07,197250,4,0,49312.5,146
CUST01153,21,Male,West,23,2023-01-03,226000,2,0,113000.0,362
CUST01154,55,Male,South,27,2023-04-13,57050,3,0,19016.666666666668,262
CUST01155,42,Male,South,13,2023-05-20,862500,6,1,143750.0,225
CUST01156,44,Male,West,41,2023-12-09,120000,4,0,30000.0,22
CUST01157,57,Male,West,10,2023-06-08,715200,6,0,119200.0,206
CUST01158,46,Male,East,53,2023-06-07,270150,3,0,90050.0,207
CUST01159,54,Female,North,27,2023-07-20,27000,2,1,13500.0,164
CUST01160,61,Male,South,1,2023-09-07,194050,4,1,48512.5,115
CUST01161,58,Male,North,5,2023-07-04,60600,6,0,10100.0,180
CUST01162,56,Male,South,3,2023-10-01,72000,2,1,36000.0,91
